DATAFLOW,LAST UPDATE,freq,month,animals,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),European Union - 28 countries (2013-2020),2017,20917.96,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),European Union - 28 countries (2013-2020),2018,20462.22,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),European Union - 28 countries (2013-2020),2019,20303.44,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Finland,2016,299.38,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Finland,2017,296.11,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Finland,2018,293.1,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Finland,2019,284.73,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Finland,2020,289.06,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Finland,2021,284.3,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Finland,2022,280.53,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Finland,2023,271.52,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Finland,2024,260.86,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Finland,2025,259.28,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),France,2016,4943.93,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),France,2017,4674.62,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),France,2018,4685.33,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),France,2019,4525.52,d,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),France,2020,4527.31,d,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),France,2021,4379.32,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),France,2022,4304.03,e,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),France,2023,4232.35,e,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),France,2024,4093.61,e,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),France,2025,4079,e,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Croatia,2016,134,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Croatia,2017,136,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Croatia,2018,134,b,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Croatia,2019,132,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Croatia,2020,127,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Croatia,2021,136,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Croatia,2022,130,b,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Croatia,2023,126,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Croatia,2024,131,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Croatia,2025,130,p,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Hungary,2016,177,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Hungary,2017,176,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Hungary,2018,179,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Hungary,2019,183,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Hungary,2020,185.9,b,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Hungary,2021,177.5,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Hungary,2022,168.6,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Hungary,2023,163.8,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Hungary,2024,160.4,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Hungary,2025,160.7,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Ireland,2016,2069.41,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Ireland,2017,2072.91,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Ireland,2018,1980.48,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Ireland,2019,1929.48,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Ireland,2020,2027.68,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Ireland,2021,2077.79,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Ireland,2022,1962.12,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Ireland,2023,1936.12,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Ireland,2024,1899.49,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Ireland,2025,1899.86,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Iceland,2022,21.89,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Iceland,2023,21.71,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Iceland,2024,21.37,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Iceland,2025,11,p,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Italy,2016,729.64,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Italy,2017,716.33,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Italy,2018,722.25,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Italy,2019,774.33,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Italy,2020,783.03,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Italy,2021,766.81,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Italy,2022,695,b,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Italy,2023,707,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Italy,2024,785,b,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Italy,2025,726,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Lithuania,2016,118.7,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Lithuania,2017,112.1,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Lithuania,2018,108.1,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Lithuania,2019,104.1,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Lithuania,2020,107.7,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Lithuania,2021,107.1,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Lithuania,2022,110.44,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Lithuania,2023,107.13,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Lithuania,2024,105.67,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Lithuania,2025,109.63,p,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Luxembourg,2016,49.19,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Luxembourg,2017,45.42,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Luxembourg,2018,45.26,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Luxembourg,2019,45.17,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Luxembourg,2020,45.02,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Luxembourg,2021,44.06,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Luxembourg,2022,43.18,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Luxembourg,2023,41.35,e,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Luxembourg,2024,40.69,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Luxembourg,2025,42.52,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Latvia,2016,58.19,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Latvia,2017,55.72,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Latvia,2018,54.55,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Latvia,2019,55.75,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Latvia,2020,57.44,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Latvia,2021,54.96,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Latvia,2022,55.2,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Latvia,2023,51.78,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Latvia,2024,49.56,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Latvia,2025,50.31,p,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Montenegro,2016,9,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Montenegro,2017,11,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Montenegro,2018,9.4,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Montenegro,2019,9.3,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Montenegro,2020,9.07,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Montenegro,2021,8.52,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Montenegro,2022,9.56,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Montenegro,2023,9.29,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Montenegro,2024,8.95,p,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Montenegro,2025,9.03,p,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),North Macedonia,2016,58,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),North Macedonia,2017,62,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),North Macedonia,2018,67,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),North Macedonia,2019,57,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),North Macedonia,2020,52,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),North Macedonia,2021,43,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),North Macedonia,2022,35,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),North Macedonia,2023,40,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),North Macedonia,2024,34,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),North Macedonia,2025,33.68,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Malta,2016,3.88,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Malta,2017,4.18,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Malta,2018,4.25,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Malta,2019,4,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Malta,2020,4.37,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Malta,2021,4.28,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Malta,2022,4.35,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Malta,2023,4.39,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Malta,2024,4,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Malta,2025,4.12,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Netherlands,2016,724,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Netherlands,2017,646,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Netherlands,2018,454,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Netherlands,2019,486,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Netherlands,2020,509,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Netherlands,2021,497,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Netherlands,2022,513,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Netherlands,2023,491,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Netherlands,2024,465,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,"Bovine animals, less than 1 year old, not for slaughter",Thousand heads (animals),Netherlands,2025,469.44,,
